Date,Open,High,Low,Close,Volume
2025-11-03,8593.1943359375,8593.1943359375,8469.015227036669,8593.1943359375,115007100
2025-11-04,8593.1943359375,8642.865979497832,8568.358514157333,8593.1943359375,155231500
2025-11-05,8568.357775457975,8642.865234375,8543.521955818966,8642.865234375,125731500
2025-11-06,8568.358047217653,8618.029688071088,8493.8505859375,8493.8505859375,89756900
2025-11-07,8493.850200378243,8618.029296875,8493.850200378243,8618.029296875,75241900
2025-11-10,8618.029806509658,8618.029806509658,8518.6865234375,8518.6865234375,79897700
2025-11-11,8518.686686197918,8543.522507440477,8344.8359375,8344.8359375,130897600
2025-11-12,8369.671251723346,8493.850350413602,8344.835431985293,8444.1787109375,85415600
2025-11-13,8344.835820895521,8419.34328358209,8320.0,8320.0,104113800
2025-11-14,8320.000231824926,8444.179339762612,8320.000231824926,8369.671875,89815300
2025-11-17,8444.179061133382,8518.6865234375,8419.343240365342,8518.6865234375,129411100
2025-11-18,8493.850864955357,8518.686686197918,8344.8359375,8344.8359375,119377900
2025-11-19,8295.163676484144,8444.178592828172,8270.327857093473,8419.3427734375,114209700
2025-11-20,8419.343518175074,8543.52262611276,8344.836053412462,8369.671875,124087400
2025-11-21,8320.00011625744,8369.67175874256,8295.164295014882,8344.8359375,103917100
2025-11-24,8344.835315265487,8419.3427734375,8295.163676484144,8419.3427734375,279590600
2025-11-25,8419.342891199449,8444.1787109375,8319.999612247242,8444.1787109375,98807700
2025-11-26,8344.836053412462,8394.507696587536,8320.000231824926,8369.671875,77094400
2025-11-27,8369.67140578078,8394.507225975976,8270.328125,8270.328125,71051300
2025-11-28,8270.32788897281,8295.163708459215,8220.65625,8220.65625,67559300
2025-12-01,8394.50757998512,8394.50757998512,8295.164295014882,8344.8359375,76359200
2025-12-02,8295.164179104477,8369.671641791045,8295.164179104477,8320.0,97044000
2025-12-03,8350.0,8400.0,8300.0,8300.0,103550900
2025-12-04,8325.0,8350.0,8225.0,8225.0,71410400
2025-12-05,8200.0,8300.0,8200.0,8300.0,71162300
2025-12-08,8350.0,8350.0,8250.0,8300.0,61745200
2025-12-09,8300.0,8300.0,8100.0,8100.0,113057200
2025-12-10,8100.0,8175.0,8025.0,8075.0,143418300
2025-12-11,8175.0,8200.0,7900.0,8000.0,140766000
2025-12-12,7900.0,8000.0,7850.0,8000.0,100006800
2025-12-15,7925.0,8300.0,7925.0,8300.0,143105700
2025-12-16,8375.0,8375.0,8025.0,8075.0,122332000
2025-12-17,8000.0,8125.0,7975.0,8025.0,89802700
2025-12-18,8025.0,8250.0,8025.0,8175.0,88497200
